Page,Product Name,Current Price,Original Price,Discount,Rating Score,Ratings Count,Reviews Count,Highlights
31,Acer 9 kg Fully Automatic Top Load Washing Machine with In-built Heater Maroon,"₹18,989","₹29,499",35% off,N/A,N/A,N/A,700 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
32,"Lloyd 8 kg Semi Automatic Top Load Washing Machine Brown, Black","₹14,949","₹23,490",36% off,N/A,N/A,N/A,1400 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 5 Years Warranty on Motor
32,"BOSCH 7 kg 1200RPM Fully Automatic Front Load Washing Machine Black, Silver","₹37,711","₹44,690",15% off,4.4,19,3,1200 rpm Max Speed | 3 Years Comprehensive Warranty on Product and 12 Years on Motor from Bosch
32,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor
32,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹17,490","₹23,250",24% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
32,Godrej 8 kg 5 Star Zero Pressure Technology With Roller Coaster Wash and Advanced Digital Display Full...,"₹18,990","₹33,000",42% off,N/A,N/A,N/A,670 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
32,"Voltas Beko 8.5 kg Semi Automatic Top Load Washing Machine Grey, Brown, White","₹12,110","₹21,290",43% off,8.5,N/A,N/A,1400 rpm Max Speed | 5 Star Rating | 1 Year Comprehensive Warranty on Product and 5 Years Warranty on Motor
32,"Samsung 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹23,490","₹30,500",22% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
32,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
32,"LG 6 kg With Collar Scrubber Semi Automatic Top Load Washing Machine Black, White","₹12,850",N/A,N/A,4.3,2548,187,1300 rpm Max Speed | 2 Years Comprehensive Warranty on Product and 2 Years Warranty on Motor from LG
32,"Voltas Beko by A Tata Product 8.5 kg Semi Automatic Top Load Washing Machine Red, White","₹11,880","₹21,290",44% off,4.2,9,1,1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and Additional 3 Years on Wash and Spin Motor From Voltas Beko
32,"Haier 8 kg Balance Clean Pulsator, Custom Wash Cycles with 15 Mins Quick Wash, Magic Filter Fully Auto...","₹17,874","₹30,000",40% off,4.2,704,72,800 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from Haier
32,Equator 8 kg Ozone Sanitize and Saree Cycle Fully Automatic Top Load Washing Machine Beige,"₹14,490","₹31,990",54% off,4.1,11,2,800 RPM Max Speed | 2 Years Comprehensive Warranty on Product and 10 Years on Motor
32,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Was...","₹10,490","₹12,800",18% off,4.4,41641,2713,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor
32,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹19,490","₹27,000",27% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
32,"Lloyd by Havells 7 kg Semi Automatic Top Load Washing Machine White, Grey","₹11,588","₹12,900",10% off,4.5,28,1,600 rpm Max Speed | 2 Years Comprehensive Warranty and 5 Years on Motor from Lloyd
32,"BOSCH 9/6 kg Washer with Dryer Inverter,1400RPM Ready to Wear Clothes with In-built Heater White","₹61,059","₹78,290",22% off,4.4,71,5,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 years on product, 12 years on motor"
32,"Samsung 10 kg 5 Star, AI Wash, Ecobubble, AI Energy Mode, AI VRT+, Soft Closing Door, Wi-Fi, Digital I...","₹25,990","₹33,990",23% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 Years comprehensive warranty on product, 20 Years warranty on Digital Inverter Motor."
32,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹33,990","₹45,990",26% off,4.3,28925,2208,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
32,"BOSCH 10/6 kg Washer with Dryer Inverter,1400RPM Ready to Wear Clothes with In-built Heater White","₹76,494","₹96,990",21% off,4.4,71,5,1400 RPM Max Speed | With In-Built Heater | 2 Years Comprehensive Warranty and 10 Years Warranty on Motor from Bosch
32,"IFB 7 kg with Steam Wash, Aqua Energie, Anti-Allergen Fully Automatic Front Load Washing Machine with ...","₹31,590","₹36,690",13% off,4.2,11,1,"1000 RPM Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support"
32,Godrej 7.5 kg with Roller Coaster Wash Technology Fully Automatic Top Load Washing Machine Black,"₹17,390","₹27,750",37% off,4.2,9824,678,670 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Entire Washing Machine and 10 Years on Motor From Godrej
32,Haier 7 kg Semi Automatic Top Load Washing Machine Multicolor,"₹11,994","₹14,000",14% off,4.4,92,6,740 rpm Max Speed | 1 Year Standard Brand Warranty on Product
32,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹36,490","₹48,990",25% off,4.3,28925,2208,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
32,Whirlpool 10 kg Bloomwash Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹24,990","₹31,200",19% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor & Prime Mover
33,"Samsung 8/6 kg Washer with Dryer 5 Star, Eco Bubble Technology with Super Speed, AI Control , Wi-Fi En...","₹58,973","₹69,900",15% off,4.3,240,30,"1400 rpm Max Speed | With Wi-Fi Connectivity | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
33,Samsung 11 kg Fully Automatic Top Load Washing Machine Grey,"₹37,990","₹46,599",18% off,4.3,54,4,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
33,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor
33,"Samsung 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹23,490","₹30,500",22% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
33,Whirlpool 7 kg Semi Automatic Top Load Washing Machine Maroon,"₹10,290","₹18,490",44% off,N/A,N/A,N/A,1400 RPM Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor
33,Godrej 7 kg Fully Automatic Top Load Washing Machine Black,"₹17,290","₹29,320",41% off,N/A,N/A,N/A,"670 RPM Max Speed | 5 Star Rating | 10 Year Wash Motor Warranty, 3 Year Comprehensive Warranty(on entire washing machine) from Godrej"
33,"Kelvinator 8.5 kg Semi Automatic Top Load Washing Machine White, Grey","₹12,010","₹22,999",47% off,8.5,N/A,N/A,1300 RPM Max Speed | 5 Star Rating | 1 Year Complete Warranty + 4 Year Wash Motor Warranty
33,BOSCH 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹35,630","₹54,990",35% off,N/A,N/A,N/A,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 3 Year Comprehensive Warranty on Product and 10 Years Warranty on Motor
33,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
33,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Was...","₹10,490","₹12,800",18% off,4.4,41641,2713,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor
33,"Voltas Beko 7.5 kg Washer only Maroon, White","₹6,125","₹7,490",18% off,4.1,577,34,780 RPM Max Speed | 1 Year Comprehensive Warranty on Product and 5 Years Warranty Motor
33,Haier 8 kg Semi Automatic Top Load Washing Machine White,"₹13,999","₹19,900",29% off,N/A,N/A,N/A,1300 RPM Max Speed | 5 Star Rating | 2 Year Comprehensive & 5 Years on Motor
33,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹19,490","₹27,000",27% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
33,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹17,490","₹23,250",24% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
33,Acer 10 kg Fully Automatic Top Load Washing Machine with In-built Heater Maroon,"₹23,499","₹30,999",24% off,N/A,N/A,N/A,700 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
33,"Godrej 7.5 kg Semi Automatic Top Load Washing Machine White, Purple","₹12,365","₹14,390",14% off,4.2,602,52,1400 rpm Max Speed | 2 Years Comprehensive Warranty and 5 Years Warranty on Motor from Godrej
33,"Haier 9 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey, Black","₹24,425","₹44,500",45% off,N/A,N/A,N/A,650 rpm Max Speed | 5 Star Rating | With In-Built Heater | 1 Year Warranty on Product and 12 Years Warranty on Motor
33,BOSCH 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹39,390","₹55,990",29% off,N/A,N/A,N/A,1400 RPM Max Speed | With In-Built Heater | 2 Years Warranty on Product and 10 Years on Motor
33,"Samsung 10 kg 5 Star, AI Wash, Ecobubble, AI Energy Mode, AI VRT+, Soft Closing Door, Wi-Fi, Digital I...","₹25,990","₹33,990",23% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 Years comprehensive warranty on product, 20 Years warranty on Digital Inverter Motor."
33,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹33,990","₹45,990",26% off,4.3,28925,2208,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
33,LG 6.5 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹32,990","₹43,990",25% off,4.1,42,3,1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years on Product and 10 Years on Motor from LG
33,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹27,570","₹27,575",N/A,4.3,833,128,740 rpm Max Speed | With In-Built Heater | 2 Years Comprehensive Warranty and 10 Years Warranty on Motor and Prime Mover from Whirlpool
33,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹36,490","₹48,990",25% off,4.3,28925,2208,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
33,Whirlpool 10 kg Bloomwash Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹24,990","₹31,200",19% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor & Prime Mover
34,Haier 7 kg Fully Automatic Top Load Washing Machine with In-built Heater Silver,"₹19,315","₹31,000",37% off,N/A,N/A,N/A,650 RPM Max Speed | With In-Built Heater | 1 Years Warranty on Product and 10 Years on Motor
34,Lloyd by Havells 7.5 kg Semi Automatic Top Load Washing Machine Grey,"₹12,999","₹20,655",37% off,4.1,7,0,"1300 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product, 5 Years Warranty on Motor"
34,IFB 6.5 kg 3D Wash Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹26,590","₹36,190",26% off,4.4,7859,1070,1000 rpm Max Speed | With In-Built Heater | 4 Years Comprehensive Warranty and 10 Years Spare Part Support from IFB
34,LG 7.5 kg Fully Automatic Top Load Washing Machine Silver,"₹22,999","₹28,990",20% off,4.3,840,63,700 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 10 Years Warranty on Motor from LG
34,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor
34,"Samsung 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹23,490","₹30,500",22% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
34,Siemens 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹33,390","₹54,990",39% off,N/A,N/A,N/A,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | 3 years on product, 12 years on motor"
34,Panasonic 10.5 kg Fully Automatic Top Load Washing Machine Silver,"₹27,010","₹36,000",24% off,4.5,4,0,"800 RPM Max Speed | 5 Star Rating | 2 YEAR WARRANTY , 8 YEAR MOTOR"
34,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
34,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Was...","₹10,490","₹12,800",18% off,4.4,41641,2713,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor
34,BOSCH 7.5 kg Fully Automatic Top Load Washing Machine Maroon,"₹24,900","₹29,000",14% off,7.5,N/A,N/A,720 RPM Max Speed | 3 Star Rating | 2 Years Comprehensive Warranty and 3 Years warranty on Motor from Bosch
34,"IFB 6 kg 5 Star Gentle Wash, Aqua Energie, Laundry Add, In-built heater Fully Automatic Front Load Was...","₹28,690","₹32,590",11% off,4.3,264,35,1000 rpm Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty and 10 Years Spare Part Support From IFB
34,Lloyd 8 kg Fully Automatic Top Load Washing Machine Black,"₹25,290","₹43,990",42% off,N/A,N/A,N/A,710 rpm Max Speed | 5 Star Rating | Comprehensive warranty of 2 Years
34,Godrej 6 kg Turbo 6 Pulsator With Toughened Glass Lid Fully Automatic Top Load Washing Machine Grey,"₹15,594","₹18,990",17% off,4.3,8623,932,720 rpm Max Speed | 5 Star Rating | 2 Years on Product and 10 Years on Motor from Godrej
34,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹19,490","₹27,000",27% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
34,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹17,490","₹23,250",24% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
34,"IFB 7 kg with Steam Wash, Aqua Energie, Anti-Allergen Fully Automatic Front Load Washing Machine with ...","₹31,900","₹39,490",19% off,4.3,1215,113,"1000 RPM Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support"
34,Samsung 8 kg Fully Automatic Top Load Washing Machine Grey,"₹18,900","₹25,500",25% off,4.1,14,0,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
34,"Samsung 10 kg 5 Star, AI Wash, Ecobubble, AI Energy Mode, AI VRT+, Soft Closing Door, Wi-Fi, Digital I...","₹25,990","₹33,990",23% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 Years comprehensive warranty on product, 20 Years warranty on Digital Inverter Motor."
