Page,Product Name,Current Price,Original Price,Discount,Rating Score,Ratings Count,Reviews Count,Highlights,Product URL
35,IFB 10 kg Fully Automatic Front Load Washing Machine with In-built Heater Black,"₹44,950","₹64,000",29% off,,,,1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years comprehensive + 10 Years on motor,https://www.flipkart.com/ifb-10-kg-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itm5a55a49f9cd1a
36,Acer 9 kg Fully Automatic Top Load Washing Machine with In-built Heater Maroon,"₹18,989","₹29,499",35% off,,,,700 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/acer-9-kg-fully-automatic-top-load-washing-machine-in-built-heater-maroon/p/itm974b9c9bea7e9
36,Godrej 6.5 kg Fully Automatic Top Load Washing Machine Grey,"₹19,990","₹23,200",13% off,4.3,159.0,19.0,700 rpm Max Speed | 2 Years Comprehensive Warranty and 10 Years Warranty on Motor from Godrej,https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-washing-machine-grey/p/itmf5r3dahq7tpdt
36,Samsung 6.5 kg Diamond Drum feature Fully Automatic Top Load Washing Machine Silver,"₹14,781","₹16,800",12% off,4.4,61863.0,4589.0,"680 rpm Max Speed | 3 Star Rating | For all Fully Automatic Washing Machines with Digital Inverter Motors, sold on or after 1st Dec 2022 (All Fully Automatic Front Load Washing Machine and Top Load Washing Machine) the Warranty period on the Digital Inverter Motor shall be revised from 10 years to 20 years and Comprehensive Product Warranty shall be revised from 3 years to 2 years.",https://www.flipkart.com/samsung-6-5-kg-diamond-drum-feature-fully-automatic-top-load-washing-machine-silver/p/itme1ba4fde1563a
36,Intex 7.5 kg Fully Automatic Top Load Washing Machine Grey,"₹11,990","₹25,999",53% off,4.2,1835.0,316.0,700 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/intex-7-5-kg-fully-automatic-top-load-washing-machine-grey/p/itm90b58f70df077
36,Godrej 6 kg Turbo 6 Pulsator With Toughened Glass Lid Fully Automatic Top Load Washing Machine Grey,"₹15,594","₹18,990",17% off,4.3,8623.0,932.0,720 rpm Max Speed | 5 Star Rating | 2 Years on Product and 10 Years on Motor from Godrej,https://www.flipkart.com/godrej-6-kg-turbo-pulsator-toughened-glass-lid-fully-automatic-top-load-washing-machine-grey/p/itm80f203f009fab
36,"BOSCH 9/6 kg Washer with Dryer Inverter,1400RPM Ready to Wear Clothes with In-built Heater Silver","₹72,998","₹80,740",9% off,4.4,71.0,5.0,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive on Product , 12 Years on Motor",https://www.flipkart.com/bosch-9-6-kg-washer-dryer-inverter-1400rpm-ready-wear-clothes-in-built-heater-silver/p/itmd1e8cbe48640b
36,BOSCH 7.5 kg Fully Automatic Top Load Washing Machine Maroon,"₹24,900","₹29,000",14% off,7.5,,,720 RPM Max Speed | 3 Star Rating | 2 Years Comprehensive Warranty and 3 Years warranty on Motor from Bosch,https://www.flipkart.com/bosch-7-5-kg-fully-automatic-top-load-washing-machine-maroon/p/itmfe3673fc7755a
36,LG 6.5 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹32,990","₹43,990",25% off,4.1,42.0,3.0,1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years on Product and 10 Years on Motor from LG,https://www.flipkart.com/lg-6-5-kg-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm3fb0b7a7ebca7
36,"Godrej 7 kg Semi Automatic Top Load Washing Machine White, Blue","₹11,500","₹12,990",11% off,4.1,286.0,25.0,1440 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Motor from Godrej,https://www.flipkart.com/godrej-7-kg-semi-automatic-top-load-washing-machine-white-blue/p/itm538e389647c6c
36,IFB 6.5 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹32,815","₹42,290",22% off,6.5,,,1000 RPM Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty and 10 Years Spare Part Support from IFB,https://www.flipkart.com/ifb-6-5-kg-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm59971a092e671
36,"Samsung 9 kg Semi Automatic Top Load Washing Machine Black, Grey","₹17,500","₹20,850",16% off,4.3,12379.0,891.0,"1300 rpm Max Speed | 5 Star Rating | 2 years on product, 2 years on motor (T&C Apply)",https://www.flipkart.com/samsung-9-kg-semi-automatic-top-load-washing-machine-black-grey/p/itm33b77a5498885
36,Acer 7 kg Fully Automatic Top Load Washing Machine with In-built Heater Maroon,"₹14,499","₹25,499",43% off,3.6,5.0,1.0,700 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/acer-7-kg-fully-automatic-top-load-washing-machine-in-built-heater-maroon/p/itm974b9c9bea7e9
36,Samsung 7 kg Fully Automatic Top Load Washing Machine Grey,"₹23,499","₹26,000",9% off,4.5,4.0,1.0,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor",https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-washing-machine-grey/p/itm039fa0cdea9b9
36,LG 7.5 kg Semi Automatic Top Load Washing Machine Blue,"₹12,180","₹17,990",32% off,7.5,,,1400 RPM Max Speed | 5 Star Rating | 2 YEARS COMPREHENSIVE AND 5 YEARS ON WASH MOTOR BY LG,https://www.flipkart.com/lg-7-5-kg-semi-automatic-top-load-washing-machine-blue/p/itm0b9069b66038a
36,Acer 8 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹15,989","₹29,999",46% off,3.3,3.0,0.0,700 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/acer-8-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm703229372c369
36,Intex 6 kg Fully Automatic Front Load Washing Machine with In-built Heater White,"₹22,390","₹23,490",4% off,3.9,180.0,41.0,1000 rpm Max Speed | With In-Built Heater | 2 Years Comprehensive Warranty and 5 Years Warranty on Motor from Intex,https://www.flipkart.com/intex-6-kg-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itmeufgcuwpgrqgz
36,Lloyd by Havells 8 kg Semi Automatic Top Load Washing Machine Blue,"₹13,490","₹19,000",28% off,,,,"1300 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product, 5 Years Warranty on Motor",https://www.flipkart.com/lloyd-havells-8-kg-semi-automatic-top-load-washing-machine-blue/p/itm9890a861ffbe5
36,"Voltas Beko 8.5 kg Semi Automatic Top Load Washing Machine Blue, White","₹12,530","₹22,990",45% off,4.7,3.0,1.0,1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Additional Warranty on Motor,https://www.flipkart.com/voltas-beko-8-5-kg-semi-automatic-top-load-washing-machine-blue-white/p/itm1eb2ef3c07e9e
36,"Acer 6.5 kg Halo Wash Series with Glass Lid, 5 Star Rating, AiSense, AutoBalance, Hex-Fin Jet Pulsator, SwirlWash Tub Fully Automatic Top Load Washing Machine Black, Grey(AR65FATLP0GT)","₹13,398","₹28,999",53% off,3.5,10.0,2.0,700 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/acer-6-5-kg-halo-wash-series-glass-lid-5-star-rating-aisense-autobalance-hex-fin-jet-pulsator-swirlwash-tub-fully-automatic-top-load-washing-machine-black-grey/p/itm1d4c1f9b159e0
36,Lloyd 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹17,999","₹33,000",45% off,7.5,,,600 RPM Max Speed | With In-Built Heater | 1 year warranty,https://www.flipkart.com/lloyd-7-5-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm9873e45b999ed
36,"Haier 8.5 kg Semi Automatic Top Load Washing Machine Red, White","₹13,340","₹19,065",30% off,4.3,64.0,7.0,"1300 RPM Max Speed | 5 Star Rating | 2 years on the product, 5 years on the motor",https://www.flipkart.com/haier-8-5-kg-semi-automatic-top-load-washing-machine-red-white/p/itm8da7ee6d5b300
36,LG 7.5 kg Fully Automatic Top Load Washing Machine Silver,"₹22,999","₹28,990",20% off,4.3,840.0,63.0,700 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 10 Years Warranty on Motor from LG,https://www.flipkart.com/lg-7-5-kg-fully-automatic-top-load-washing-machine-silver/p/itm75711779512bd
36,LG 10 kg with Wi-Fi EnabledAI Direct Drive Technology Fully Automatic Front Load Washing Machine with In-built Heater Silver(FHP1410Z7P),"₹46,990","₹63,990",26% off,3.9,22.0,0.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 1 Year Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/lg-10-kg-wi-fi-enabledai-direct-drive-technology-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm06b77c4cf7238
36,LG 6 kg with Roller Jet Pulsator Semi Automatic Top Load Washing Machine Grey,"₹12,850","₹14,490",11% off,4.5,52540.0,3172.0,1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive on Product from LG,https://www.flipkart.com/lg-6-kg-roller-jet-pulsator-semi-automatic-top-load-washing-machine-grey/p/itmfabcd340868cb
37,Acer 8 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹15,989","₹29,999",46% off,3.3,3.0,0.0,700 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/acer-8-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm703229372c369
37,LG 6.5 kg withWi-Fi Enabled Fully Automatic Top Load Washing Machine Silver,"₹21,524","₹22,999",6% off,6.5,,,700 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 10 Years Warranty on Motor from LG,https://www.flipkart.com/lg-6-5-kg-withwi-fi-enabled-fully-automatic-top-load-washing-machine-silver/p/itmabf3c674031d4
37,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Washing Machine Grey(MAGIC CLEAN 7.0 GREY DAZZLE (5YR))","₹8,490","₹12,800",33% off,4.4,41859.0,2721.0,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor,https://www.flipkart.com/whirlpool-7-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-semi-automatic-top-load-washing-machine-grey/p/itm4a1a90b50cd6a
37,"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black","₹7,890","₹12,490",36% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6
37,Lloyd by Havells 8 kg Semi Automatic Top Load Washing Machine Blue,"₹13,490","₹19,000",28% off,,,,"1300 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product, 5 Years Warranty on Motor",https://www.flipkart.com/lloyd-havells-8-kg-semi-automatic-top-load-washing-machine-blue/p/itm9890a861ffbe5
37,"Voltas Beko 8.5 kg Semi Automatic Top Load Washing Machine Blue, White","₹12,530","₹22,990",45% off,4.7,3.0,1.0,1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Additional Warranty on Motor,https://www.flipkart.com/voltas-beko-8-5-kg-semi-automatic-top-load-washing-machine-blue-white/p/itm1eb2ef3c07e9e
37,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maroon(MQSA605NNNDM / MQSA60H5W)","₹6,990","₹11,990",41% off,4.3,30399.0,2662.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-white-maroon/p/itm11df0fd0f85df
37,"realme TechLife 7 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Black, Grey(RMTL705NNNEG)","₹11,390","₹21,990",48% off,4.1,15944.0,1619.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-black-grey/p/itm44899ee8a31d9
37,Voltas Beko by A Tata Product 6.5 kg with Inverter Fully Automatic Top Load Washing Machine Black,"₹15,990","₹29,990",46% off,6.5,,,700 RPM Max Speed | 5 Star Rating | 3 Years Comprehensive Warranty and 12 Years Motor Warranty,https://www.flipkart.com/voltas-beko-tata-product-6-5-kg-inverter-fully-automatic-top-load-washing-machine-black/p/itm14269164c1eff
37,"Haier 8.5 kg Semi Automatic Top Load Washing Machine Red, White","₹13,340","₹19,065",30% off,4.3,64.0,7.0,"1300 RPM Max Speed | 5 Star Rating | 2 years on the product, 5 years on the motor",https://www.flipkart.com/haier-8-5-kg-semi-automatic-top-load-washing-machine-red-white/p/itm8da7ee6d5b300
37,Lloyd 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹17,999","₹33,000",45% off,7.5,,,600 RPM Max Speed | With In-Built Heater | 1 year warranty,https://www.flipkart.com/lloyd-7-5-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm9873e45b999ed
37,Lloyd by Havells 7.5 kg Semi Automatic Top Load Washing Machine Grey,"₹19,599",,,3.6,10.0,2.0,"1300 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product, 5 Years Warranty on Motor",https://www.flipkart.com/lloyd-havells-7-5-kg-semi-automatic-top-load-washing-machine-grey/p/itmc90101994c5f3
37,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey","₹7,890","₹13,990",43% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615
37,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor,https://www.flipkart.com/whirlpool-7-kg-magic-clean-5-star-fully-automatic-top-load-washing-machine-grey/p/itm50fdb8ca1e478
37,LG 10 kg with Wi-Fi EnabledAI Direct Drive Technology Fully Automatic Front Load Washing Machine with In-built Heater Silver(FHP1410Z7P),"₹46,990","₹63,990",26% off,3.9,22.0,0.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 1 Year Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/lg-10-kg-wi-fi-enabledai-direct-drive-technology-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm06b77c4cf7238
37,"Panasonic 10 kg Semi Automatic Top Load Washing Machine White, Grey","₹18,390","₹25,000",26% off,3.9,9.0,0.0,750 RPM Max Speed | 5 Star Rating | 2 YEAR,https://www.flipkart.com/panasonic-10-kg-semi-automatic-top-load-washing-machine-white-grey/p/itmf74d4e5e8a535
37,Thomson 7 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Blue,"₹7,490","₹10,499",28% off,4.1,29244.0,2462.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-7-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-blue/p/itmdb64fb93d499e
37,"MarQ by Flipkart 7 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, White","₹7,390","₹13,990",47% off,4.3,62170.0,6114.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-7-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-blue-white/p/itm461e5e0bd2125
37,IFB 8.5/6.5 kg Washer with Dryer with In-built Heater Silver,"₹56,000","₹73,990",24% off,8.5,,,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | Comprehensive Warranty Coverage: Enjoy worry-free ownership with a 4-year comprehensive warranty on the product, 10 years on the motor, and 10 years of spare part support, ensuring unmatched durability and performance",https://www.flipkart.com/ifb-8-5-6-5-kg-washer-dryer-in-built-heater-silver/p/itm9df8d0f8c90d5
37,Haier 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Silver,"₹33,000",,,5.0,3.0,1.0,0 RPM Max Speed | With In-Built Heater | 2 Years Warranty on Product,https://www.flipkart.com/haier-7-5-kg-fully-automatic-top-load-washing-machine-in-built-heater-silver/p/itm960b270b5937b
37,Lloyd by Havells 8 kg Semi Automatic Top Load Washing Machine Red,"₹13,994","₹18,990",26% off,,,,"1300 RPM Max Speed | 5 Star Rating | 2 years on product, 5 years on motor",https://www.flipkart.com/lloyd-havells-8-kg-semi-automatic-top-load-washing-machine-red/p/itm27693ed23cd44
37,Acer 10 kg Fully Automatic Top Load Washing Machine with In-built Heater Maroon,"₹23,499","₹30,999",24% off,,,,700 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/acer-10-kg-fully-automatic-top-load-washing-machine-in-built-heater-maroon/p/itm974b9c9bea7e9
37,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Load Washing Machine Grey, Black(WTEON ALP 70 5.0 FDUN GPGR)","₹13,990","₹27,300",48% off,4.2,9874.0,682.0,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/godrej-7-kg-zero-pressure-technology-fills-tub-60-faster-fabrisafe-steel-drum-fully-automatic-top-load-washing-machine-grey-black/p/itm98364367d4e69
37,Thomson 8 kg 5 Star Aqua Magic Grande Series with Floral Toughened Glass and Double Waterfall Semi Aut...,"₹8,999","₹12,999",30% off,4.1,29244.0,2462.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-8-kg-5-star-aqua-magic-grande-series-floral-toughened-glass-double-waterfall-semi-automatic-top-load-washing-machine-black-grey/p/itm19805c9b3ce40
38,Power Guard 8.5 kg Semi Automatic Top Load Washing Machine Black,"₹10,219","₹19,999",48% off,8.5,,,1450 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Complete Unit & 10 Years Warranty on Motor,https://www.flipkart.com/power-guard-8-5-kg-semi-automatic-top-load-washing-machine-black/p/itm0eefbdaa4658f
38,Samsung 8 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine Grey,"₹23,989","₹28,000",14% off,4.1,210.0,14.0,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor",https://www.flipkart.com/samsung-8-kg-wi-fi-enabled-fully-automatic-top-load-washing-machine-grey/p/itm547462c911190
38,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Washing Machine Grey(MAGIC CLEAN 7.0 GREY DAZZLE (5YR))","₹8,490","₹12,800",33% off,4.4,41859.0,2721.0,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor,https://www.flipkart.com/whirlpool-7-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-semi-automatic-top-load-washing-machine-grey/p/itm4a1a90b50cd6a
38,"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black","₹7,890","₹12,490",36% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6
38,LG 7.5 kg Fully Automatic Top Load Washing Machine Grey,"₹30,990","₹31,156",,4.0,4.0,0.0,700 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/lg-7-5-kg-fully-automatic-top-load-washing-machine-grey/p/itmbaec73978af61
38,LG 10 kg with Wi-Fi EnabledAI Direct Drive Technology Fully Automatic Front Load Washing Machine with In-built Heater Silver(FHP1410Z7P),"₹50,890","₹65,990",22% off,,,,1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 1 Year Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/lg-11-kg-steam-wi-fi-enabled-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm06b77c4cf7238
38,Panasonic 10 kg Semi Automatic Top Load Washing Machine Grey,"₹18,800","₹25,000",24% off,3.9,9.0,0.0,550 RPM Max Speed | 5 Star Rating | 2 Years On Product and 5 Years on Motor,https://www.flipkart.com/panasonic-10-kg-semi-automatic-top-load-washing-machine-grey/p/itmf74d4e5e8a535
38,"Samsung 7 kg Fully Automatic Top Load Washing Machine Black, Grey","₹18,499","₹22,500",17% off,4.2,10.0,1.0,700 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 20 Years Warranty on Motor,https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-washing-machine-black-grey/p/itmb4c9650acc2d7
38,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maroon(MQSA605NNNDM / MQSA60H5W)","₹6,990","₹11,990",41% off,4.3,30399.0,2662.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-white-maroon/p/itm11df0fd0f85df
38,"realme TechLife 7 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Black, Grey(RMTL705NNNEG)","₹11,390","₹21,990",48% off,4.1,15944.0,1619.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-black-grey/p/itm44899ee8a31d9
38,"Samsung 8 kg with Steam,inverter Fully Automatic Top Load Washing Machine Grey","₹19,290","₹25,500",24% off,4.3,24.0,2.0,700 RPM Max Speed | 5 Star Rating | 2 Years on product and 20 Years on motor.,https://www.flipkart.com/samsung-8-kg-steam-inverter-fully-automatic-top-load-washing-machine-grey/p/itm973c226902f21
38,Godrej 8 kg Fully Automatic Top Load Washing Machine Black,"₹19,299","₹36,000",46% off,,,,1200 RPM Max Speed | 5 Star Rating | 5 Year Warranty on Wash Motor and 3 year Warranty on Entire Washing Machine,https://www.flipkart.com/godrej-8-kg-fully-automatic-top-load-washing-machine-black/p/itm4195540570713
38,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey","₹7,890","₹13,990",43% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615
38,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor,https://www.flipkart.com/whirlpool-7-kg-magic-clean-5-star-fully-automatic-top-load-washing-machine-grey/p/itm50fdb8ca1e478
38,Siemens 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹33,390","₹54,990",39% off,,,,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | 3 years on product, 12 years on motor",https://www.flipkart.com/siemens-7-kg-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itme052ffed88d16
38,Godrej 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹27,999","₹47,500",41% off,,,,1400 rpm Max Speed | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/godrej-7-kg-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itmd1d7f9ab20882
38,BOSCH 7 kg Fully Automatic Top Load Washing Machine Grey,"₹21,890","₹39,990",45% off,4.0,44.0,1.0,680 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from Bosch,https://www.flipkart.com/bosch-7-kg-fully-automatic-top-load-washing-machine-grey/p/itmf5d89f9b2eedd
38,DMR 3/1.5 kg Washer with Dryer Ready to Wear Clothes Blue,"₹5,999","₹6,499",7% off,3.8,83.0,6.0,240 RPM Max Speed | Please check the physical product for the warranty period and service center details (if any),https://www.flipkart.com/dmr-3-1-5-kg-washer-dryer-ready-wear-clothes-blue/p/itm5c5ed5e373777
38,Thomson 7 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Blue,"₹7,490","₹10,499",28% off,4.1,29244.0,2462.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-7-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-blue/p/itmdb64fb93d499e
38,"MarQ by Flipkart 7 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, White","₹7,390","₹13,990",47% off,4.3,62170.0,6114.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-7-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-blue-white/p/itm461e5e0bd2125
38,Voltas Beko by A Tata Product 7.5 kg Semi Automatic Top Load Washing Machine with In-built Heater White(WTT75DGRT),"₹10,990","₹15,247",27% off,3.1,7.0,0.0,1350 RPM Max Speed | 5 Star Rating | 2 years comprehensive + additional 3 years on wash and spin motor,https://www.flipkart.com/voltas-beko-tata-product-7-5-kg-semi-automatic-top-load-washing-machine-in-built-heater-white/p/itm13f93a12bf8db
38,Whirlpool 6.5 kg Fully Automatic Top Load Washing Machine Red,"₹21,832","₹22,400",2% off,4.6,48.0,3.0,"740 RPM Max Speed | 5 Star Rating | 2 Year Product Warranty, 10 Years Motor Warranty",https://www.flipkart.com/whirlpool-6-5-kg-fully-automatic-top-load-washing-machine-red/p/itmf91aa74e7522a
38,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Load Washing Machine Grey, Black(WTEON ALP 70 5.0 FDUN GPGR)","₹13,990","₹27,300",48% off,4.2,9874.0,682.0,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/godrej-7-kg-zero-pressure-technology-fills-tub-60-faster-fabrisafe-steel-drum-fully-automatic-top-load-washing-machine-grey-black/p/itm98364367d4e69
